id,imdb_id,budget,revenue,original_title,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,roi
85350,tt1065073,4000000,44349000,Boyhood,6/5/2014,1343,7.6,2014,3684364.203,40849467.01,37165102.81,11.08725
241239,tt2937898,20000000,12007070,A Most Violent Year,12/30/2014,384,6.4,2014,18421821.02,11059604.72,-7362216.292,0.6003535
184315,tt1267297,100000000,243400000,Hercules,7/23/2014,1215,5.6,2014,92109105.08,224193561.8,132084456.7,2.434
86834,tt1959490,125000000,362637473,Noah,3/20/2014,1589,5.5,2014,115136381.3,334022131.1,218885749.7,2.901099784
205587,tt1872194,50000000,83719388,The Judge,10/8/2014,974,7.2,2014,46054552.54,77113179.06,31058626.52,1.67438776
232672,tt1086772,40000000,123494610,Blended,5/21/2014,720,6.7,2014,36843642.03,113749780.1,76906138.06,3.08736525
195589,tt2004420,18000000,268157400,Neighbors,5/8/2014,1829,6.2,2014,16579638.91,246997381.3,230417742.4,14.89763333
249164,tt1355630,11000000,78874843,If I Stay,8/21/2014,856,7.2,2014,10132001.56,72650912.02,62518910.46,7.170440273
243683,tt2626350,45000000,86165646,Step Up All In,7/16/2014,421,6.7,2014,41449097.28,79366405.41,37917308.13,1.914792133
222935,tt2582846,12000000,305151265,The Fault in Our Stars,5/16/2014,2389,7.8,2014,11053092.61,281072099.3,270019006.7,25.42927208
168530,tt1408253,25000000,153997819,Ride Along,1/17/2014,634,6.1,2014,23027276.27,141846012.9,118818736.6,6.15991276
171274,tt1791528,20000000,11110975,Inherent Vice,12/25/2014,552,6.3,2014,18421821.02,10234219.64,-8187601.378,0.55554875
137094,tt1205537,60000000,50549107,Jack Ryan: Shadow Recruit,1/15/2014,873,5.9,2014,55265463.05,46560330.08,-8705132.964,0.842485117
225574,tt2024469,50000000,222809600,Non-Stop,1/26/2014,1648,6.8,2014,46054552.54,205227928.6,159173376,4.456192
206487,tt2397535,5500000,3000000,Predestination,8/28/2014,1136,7.2,2014,5066000.779,2763273.152,-2302727.627,0.545454545
154400,tt1600196,12600000,18658381,The Drop,9/12/2014,583,6.6,2014,11605747.24,17186067.76,5580320.521,1.480823889
97020,tt1234721,120000000,239379423,RoboCop,1/30/2014,1709,5.7,2014,110530926.1,220490244.3,109959318.2,1.994828525
157353,tt2209764,100000000,103039258,Transcendence,4/16/2014,1555,5.9,2014,92109105.08,94908538.42,2799433.345,1.03039258
193610,tt2203939,40000000,196781193,The Other Woman,4/16/2014,1056,6.2,2014,36843642.03,181253395.8,144409753.8,4.919529825
82703,tt0864835,145000000,272912430,Mr. Peabody & Sherman,2/7/2014,592,6.8,2014,133558202.4,251377196.9,117818994.6,1.88215469
189,tt0458481,65000000,39407616,Sin City: A Dame to Kill For,8/20/2014,857,6.2,2014,59870918.3,36298002.43,-23572915.87,0.606271015
172385,tt2357291,103000000,500188435,Rio 2,3/19/2014,659,6.5,2014,94872378.23,460719091.2,365846712.9,4.856198398
100042,tt2096672,40000000,169837010,Dumb and Dumber To,11/12/2014,790,5.5,2014,36843642.03,156435350,119591708,4.24592525
152760,tt2177771,70000000,154984035,The Monuments Men,1/24/2014,1083,5.7,2014,64476373.55,142754407.7,78278034.1,2.214057643
227306,tt1809398,65000000,163442937,Unbroken,12/25/2014,981,7.2,2014,59870918.3,150545826.6,90674908.28,2.514506723
273895,tt1020072,20000000,66787908,Selma,12/25/2014,580,7.5,2014,18421821.02,61517744.36,43095923.34,3.3393954
265177,tt3612616,4900000,3494070,Mommy,5/22/2014,389,8,2014,4513346.149,3218356.608,-1294989.541,0.71307551
228970,tt2305051,15000000,52501541,Wild,12/5/2014,677,6.9,2014,13816365.76,48358699.57,34542333.81,3.500102733
76649,tt1921064,130000000,117831631,Pompeii,2/18/2014,837,5.1,2014,119741836.6,108533660.8,-11208175.79,0.906397162
239571,tt1972779,26000000,35926213,The Best of Me,10/16/2014,535,7.2,2014,23948367.32,33091313.28,9142945.962,1.381777423
196867,tt1823664,65000000,133821816,Annie,12/19/2014,331,6.1,2014,59870918.3,123262077.1,63391158.82,2.058797169
228326,tt2262227,50000000,97437106,The Book of Life,10/1/2014,531,7.3,2014,46054552.54,89748446.35,43693893.81,1.94874212
239563,tt2170593,13000000,54837234,St. Vincent,10/9/2014,531,7.1,2014,11974183.66,50510085.49,38535901.83,4.218248769
136797,tt2369135,66000000,203277636,Need for Speed,3/13/2014,1117,6.2,2014,60792009.35,187237211.3,126445202,3.079964182
228194,tt2980648,22000000,88880821,The Hundred-Foot Journey,8/6/2014,352,7.2,2014,20264003.12,81867328.81,61603325.69,4.040037318
170687,tt0787474,60000000,108255770,The Boxtrolls,9/10/2014,498,6.6,2014,55265463.05,99713420.94,44447957.9,1.804262833
87093,tt1126590,10000000,28883511,Big Eyes,12/24/2014,710,6.8,2014,9210910.508,26604343.5,17393432.99,2.8883511
241254,tt1085492,18000000,266586800,The Prince,8/22/2014,165,4.6,2014,16579638.91,245550715.7,228971076.8,14.81037778
242095,tt2910814,4000000,600896,The Signal,3/15/2014,400,5.8,2014,3684364.203,553479.928,-3130884.275,0.150224
216282,tt2106361,50000000,160602194,Into the Storm,8/6/2014,572,5.7,2014,46054552.54,147929243.6,101874691.1,3.21204388
218836,tt2980706,50000000,151165787,Planes: Fire & Rescue,7/17/2014,223,5.9,2014,46054552.54,139237453.6,93182901.05,3.02331574
144336,tt1742334,35000000,17508518,Sabotage,3/28/2014,422,5.4,2014,32238186.78,16126939.24,-16111247.53,0.500243371
136835,tt2011159,13200000,53830415,No Good Deed,9/12/2014,105,5.8,2014,12158401.87,49582713.52,37424311.65,4.078061742
284293,tt3316960,5000000,41797583,Still Alice,12/5/2014,725,7.5,2014,4605455.254,38499379.65,33893924.39,8.3595166
256274,tt2870612,5000000,40100000,"As Above, So Below",8/14/2014,501,6.1,2014,4605455.254,36935751.14,32330295.88,8.02
87492,tt1100089,24000000,12096300,Foxcatcher,5/19/2014,645,6.5,2014,22106185.22,11141793.68,-10964391.54,0.5040125
226857,tt2318092,20000000,34077920,Endless Love,2/12/2014,357,6.6,2014,18421821.02,31388867.14,12967046.13,1.703896
157845,tt2345737,12250000,2295423,The Rover,5/18/2014,164,6,2014,11283365.37,2114293.583,-9169071.789,0.187381469
184098,tt2239832,24000000,70181428,Think Like a Man Too,6/19/2014,175,6.2,2014,22106185.22,64643485.26,42537300.04,2.924226167
271674,tt0900387,15000000,9104716,Suite Fran̤aise,11/5/2014,161,6.9,2014,13816365.76,8386272.427,-5430093.334,0.606981067
187596,tt2463288,15000000,59209,Walk of Shame,5/2/2014,402,5.7,2014,13816365.76,54536.88003,-13761828.88,0.003947267
250546,tt3322940,6500000,255273813,Annabelle,10/2/2014,827,5.6,2014,5987091.83,235130424.7,229143332.8,39.27289431
100241,tt1418377,65000000,71154592,"I, Frankenstein",1/22/2014,501,5.1,2014,59870918.3,65539857.91,5668939.612,1.094686031
225565,tt1800246,8000000,26049082,That Awkward Moment,1/29/2014,713,6,2014,7368728.406,23993576.31,16624847.9,3.25613525
200505,tt2223990,27000000,28831145,Draft Day,4/11/2014,207,6.5,2014,24869458.37,26556109.64,1686651.272,1.067820185
254473,tt1430612,28000000,68896829,Brick Mansions,4/22/2014,476,5.8,2014,25790549.42,63460252.62,37669703.2,2.460601036
242224,tt2321549,2000000,6676471,The Babadook,5/22/2014,1089,6.5,2014,1842182.102,6149637.689,4307455.587,3.3382355
226486,tt2103254,20000000,100525432,Tammy,7/2/2014,381,5.1,2014,18421821.02,92593075.79,74171254.77,5.0262716
137321,tt1837709,60000000,30800231,Winter's Tale,2/13/2014,327,5.9,2014,55265463.05,28369817.14,-26895645.91,0.513337183
241848,tt2980592,5000000,2367161,The Guest,9/17/2014,402,6.6,2014,4605455.254,2180370.813,-2425084.441,0.4734322
256917,tt3007512,22500000,15520023,The Water Diviner,12/25/2014,287,6.8,2014,20724548.64,14295354.29,-6429194.349,0.6897788
171424,tt2403021,5000000,6833445,The Green Inferno,9/4/2014,194,4.8,2014,4605455.254,6294225.035,1688769.782,1.366689
218778,tt1698641,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10/8/2014,380,6.2,2014,25790549.42,92711635.87,66921086.45,3.594791036
239678,tt1371150,19800000,41296320,This Is Where I Leave You,9/10/2014,377,6.5,2014,18237602.81,38037670.78,19800067.98,2.085672727
264656,tt2398231,16000000,2429989,The Homesman,5/18/2014,150,6.2,2014,14737456.81,2238241.121,-12499215.69,0.151874313
230179,tt2088003,8500000,7500000,Big Game,9/5/2014,261,5.2,2014,7829273.932,6908182.881,-921091.0508,0.882352941
209451,tt1742044,40000000,67347013,Jersey Boys,6/5/2014,181,6.7,2014,36843642.03,62032730.97,25189088.94,1.683675325
222899,tt1826590,12500000,49002684,About Last Night,2/14/2014,165,5.8,2014,11513638.13,45135933.7,33622295.56,3.92021472
198185,tt1647668,25000000,38307627,Million Dollar Arm,5/9/2014,182,6.6,2014,23027276.27,35284812.41,12257536.14,1.53230508
231576,tt2870708,5500000,5483299,Wish I Was Here,1/18/2014,192,6.3,2014,5066000.779,5050617.638,-15383.14164,0.996963455
244539,tt1969062,6700000,1430655,Infinitely Polar Bear,1/18/2014,76,7,2014,6171310.04,1317763.517,-4853546.523,0.213530597
97370,tt1441395,13300000,5380251,Under the Skin,3/14/2014,704,6,2014,12250510.98,4955701.047,-7294809.928,0.40453015
177494,tt2771372,6000000,3485127,Veronica Mars,3/13/2014,323,6.3,2014,5526546.305,3210119.291,-2316427.014,0.5808545
235260,tt3210686,22000000,67800064,Son of God,2/28/2014,61,5.8,2014,20264003.12,62450032.19,42186029.08,3.081821091
242042,tt2355495,6000000,15071,Barefoot,2/2/2014,129,6.5,2014,5526546.305,13881.76323,-5512664.541,0.002511833
217993,tt3060952,3500000,5155325,Justice League: War,2/2/2014,141,7,2014,3223818.678,4748523.721,1524705.044,1.47295
157834,tt2333804,8500000,770706,The Zero Theorem,1/2/2014,232,5.7,2014,7829273.932,709890.3994,-7119383.532,0.090671294
232679,tt2247476,15000000,30127963,When the Game Stands Tall,8/22/2014,94,6.2,2014,13816365.76,27750597.1,13934231.34,2.008530867
177047,tt1464191,2000000,48390,Decoding Annie Parker,5/2/2014,23,5.2,2014,1842182.102,44571.59595,-1797610.506,0.024195
193612,tt2235779,200000,17834867,The Quiet Ones,4/1/2014,147,5.1,2014,184218.2102,16427536.39,16243318.18,89.174335
157849,tt1972571,15000000,31554855,A Most Wanted Man,7/25/2014,393,6.3,2014,13816365.76,29064894.55,15248528.79,2.103657
282813,tt2799166,6500000,13865435,The Pyramid,12/4/2014,234,4.7,2014,5987091.83,12771328.09,6784236.264,2.133143846
246860,tt2452254,6600000,1554000,Clouds of Sils Maria,8/20/2014,173,6.8,2014,6079200.935,1431375.493,-4647825.442,0.235454545
245916,tt1216491,5000000,2450846,Kill the Messenger,10/9/2014,247,6.5,2014,4605455.254,2257452.317,-2348002.936,0.4901692
254191,tt3177316,1000000,9318,Honeymoon,9/12/2014,137,5.3,2014,921091.0508,8582.726411,-912508.3244,0.009318
210479,tt2692904,2000000,4635300,Locke,4/10/2014,480,6.8,2014,1842182.102,4269533.348,2427351.246,2.31765
227735,tt2978462,36000000,52424533,Dolphin Tale 2,9/12/2014,63,6.8,2014,33159277.83,48287768.19,15128490.36,1.456237028
288158,tt2339741,1000000,26501323,The Woman in Black 2: Angel of Death,12/30/2014,270,4.9,2014,921091.0508,24410131.45,23489040.4,26.501323
145220,tt2281587,50000000,80383113,Muppets Most Wanted,3/20/2014,222,6.2,2014,46054552.54,74040166.02,27985613.48,1.60766226
246403,tt3099498,2800000,1826705,Tusk,9/19/2014,206,4.9,2014,2579054.942,1682561.628,-896493.3143,0.652394643
286521,tt2933544,6000000,1020921,5 Flights Up,9/5/2014,56,5.9,2014,5526546.305,940361.1966,-4586185.108,0.1701535
236751,tt1929263,12000000,101332962,Heaven is for Real,4/16/2014,159,6.1,2014,11053092.61,93336884.45,82283791.84,8.4444135
188207,tt1043726,70000000,61279452,The Legend of Hercules,1/10/2014,399,4.4,2014,64476373.55,56443954.83,-8032418.721,0.875420743
253235,tt2465146,30000000,25312387,And So It Goes,7/20/2014,111,5.7,2014,27632731.52,23315013.14,-4317718.384,0.843746233
244566,tt2581244,2400000,88273,Life After Beth,8/15/2014,141,4.8,2014,2210618.522,81307.47032,-2129311.052,0.036780417
230266,tt2667960,5500000,5000000,Miss Julie,9/7/2014,15,5.4,2014,5066000.779,4605455.254,-460545.5254,0.909090909
244783,tt2182972,6000000,32251,Song One,1/20/2014,58,5.7,2014,5526546.305,29706.10748,-5496840.197,0.005375167
252171,tt2326554,1000000,395000,A Girl Walks Home Alone at Night,1/19/2014,146,7,2014,921091.0508,363830.9651,-557260.0857,0.395
210947,tt2309961,318000,121179,Afflicted,4/4/2014,142,6.1,2014,292906.9541,111616.8924,-181290.0617,0.381066038
241771,tt3125324,7000000,14618727,Beyond the Lights,9/10/2014,95,6.9,2014,6447637.355,13465178.61,7017541.258,2.088389571
252680,tt3014666,5000000,10429707,Moms' Night Out,3/25/2014,92,5.7,2014,4605455.254,9606709.78,5001254.526,2.0859414
238603,tt2183034,13000000,45300000,Earth to Echo,7/2/2014,223,5.7,2014,11974183.66,41725424.6,29751240.94,3.484615385
284536,tt2039393,25000000,39171130,The Gambler,12/25/2014,405,5.6,2014,23027276.27,36080177.29,13052901.02,1.5668452
209185,tt2319580,12700000,3430018,The Grand Seduction,5/30/2014,63,6.7,2014,11697856.34,3159358.884,-8538497.461,0.270080157
157847,tt2382396,4000000,2365467,Joe,4/10/2014,207,6.5,2014,3684364.203,2178810.485,-1505553.718,0.59136675
270654,tt2495104,500000,15000000,Parts Per Billion,3/25/2014,14,4.8,2014,460545.5254,13816365.76,13355820.24,30
157099,tt1609479,5000000,75143,Better Living Through Chemistry,3/14/2014,60,5.9,2014,4605455.254,69213.54483,-4536241.709,0.0150286
249660,tt2528814,17000000,29789000,God's Not Dead,3/21/2014,146,6.1,2014,15658547.86,27438381.31,11779833.45,1.752294118
79316,tt2752758,7000000,36433975,Devil's Due,1/8/2014,164,4.5,2014,6447637.355,33559008.32,27111370.96,5.204853571
282296,tt2908856,5000000,4013786,My Old Lady,9/9/2014,65,6,2014,4605455.254,3697062.364,-908392.8895,0.8027572
251321,tt2494384,8000000,53086,Aloft,2/12/2014,20,5.1,2014,7368728.406,48897.03952,-7319831.367,0.00663575
262340,tt3433074,5900000,23000000,Mrs. Brown's Boys D'Movie,6/27/2014,20,5.2,2014,5434437.2,21185094.17,15750656.97,3.898305085
11,tt0076759,11000000,775398007,Star Wars,3/20/1977,4428,7.9,1977,39575591.36,2789712242,2750136651,70.49072791
691,tt0076752,14000000,185438673,The Spy Who Loved Me,7/7/1977,279,6.2,1977,50368934.46,667167740.4,616798806,13.2456195
11319,tt0076618,1200000,71215869,The Rescuers,6/22/1977,332,6.6,1977,4317337.239,256219102.7,251901765.5,59.3465575
703,tt0075686,4000000,38251425,Annie Hall,4/19/1977,493,7.6,1977,14391124.13,137620251.3,123229127.2,9.56285625
840,tt0075860,20000000,303788635,Close Encounters of the Third Kind,11/16/1977,600,7,1977,71955620.65,1092964989,1021009368,15.18943175
5902,tt0075784,22000000,50750000,A Bridge Too Far,6/15/1977,109,6.4,1977,79151182.72,182587387.4,103436204.7,2.306818182
11940,tt0076716,3500000,16000000,Sinbad and the Eye of the Tiger,7/15/1977,15,5.9,1977,12592233.61,57564496.52,44972262.91,4.571428571
11009,tt0076666,3500000,237113184,Saturday Night Fever,12/16/1977,192,6.3,1977,12592233.61,853081316,840489082.4,67.746624
12535,tt0076141,3400000,31063038,High Anxiety,12/25/1977,29,6.2,1977,12232455.51,111758008.9,99525553.42,9.136187647
17689,tt0076070,5500000,26414658,The Gauntlet,12/21/1977,45,6.7,1977,19787795.68,95034155.53,75246359.86,4.802665091
11586,tt0076009,14000000,30749142,Exorcist II: The Heretic,6/17/1977,56,4.6,1977,50368934.46,110628679.9,60259745.4,2.196367286
7227,tt0075648,6000000,30000000,Airport '77,3/11/1977,25,5.7,1977,21586686.2,107933431,86346744.78,5
985,tt0074486,10000,7000000,Eraserhead,3/19/1977,194,7.1,1977,35977.81033,25184467.23,25148489.42,700
12707,tt0076504,6000000,14717854,Orca: The Killer Whale,7/22/1977,25,5,1977,21586686.2,52951615.96,31364929.77,2.452975667
38985,tt0076740,22000000,12000000,Sorcerer,6/24/1977,48,7.4,1977,79151182.72,43173372.39,-35977810.33,0.545454545
72277,tt0076299,810000,1258000,The Last Wave,1/1/1977,12,5.8,1977,2914202.636,4526008.539,1611805.903,1.55308642
30315,tt0076271,500000,17000000,Kingdom of the Spiders,8/24/1977,16,5.7,1977,1798890.516,61162277.55,59363387.04,34
16220,tt0076929,1200000,9000000,Wizards,2/9/1977,26,6,1977,4317337.239,32380029.29,28062692.05,7.5
12262,tt0077681,230000,25000000,The Hills Have Eyes,7/22/1977,57,6,1977,827489.6375,89944525.81,89117036.18,108.6956522
19995,tt0499549,237000000,2781505847,Avatar,12/10/2009,8458,7.1,2009,240886902.9,2827123750,2586236848,11.73631159
16869,tt0361748,70000000,319131050,Inglourious Basterds,8/18/2009,3969,7.7,2009,71148030.39,324364937.8,253216907.4,4.559015
12437,tt0834001,35000000,91327197,Underworld: Rise of the Lycans,1/22/2009,979,6.2,2009,35574015.19,92825002.68,57250987.48,2.609348486
767,tt0417741,250000000,933959197,Harry Potter and the Half-Blood Prince,7/7/2009,3220,7.3,2009,254100108.5,949276533.3,695176424.8,3.735836788
14160,tt1049413,175000000,731342744,Up,5/13/2009,4225,7.6,2009,177870076,743337082.5,565467006.5,4.179101394
13475,tt0796366,150000000,385680446,Star Trek,5/6/2009,3417,7.3,2009,152460065.1,392005772.7,239545707.6,2.571202973
534,tt0438488,200000000,371353001,Terminator Salvation,5/20/2009,1670,5.8,2009,203280086.8,377443351.4,174163264.6,1.856765005
17654,tt1136608,30000000,210819611,District 9,8/5/2009,2141,7.1,2009,30492013.02,214277144.1,183785131.1,7.027320367
10528,tt0988045,90000000,524028679,Sherlock Holmes,1/7/2009,4118,6.9,2009,91476039.07,532622976.8,441146937.8,5.822540878
19913,tt1022603,7500000,60722734,(500) Days of Summer,7/17/2009,1778,7.3,2009,7623003.256,61718613.2,54095609.94,8.096364533
8355,tt1080016,90000000,886686817,Ice Age: Dawn of the Dinosaurs,6/29/2009,1392,6.4,2009,91476039.07,901228865.7,809752826.7,9.852075744
18785,tt1119646,35000000,459270619,The Hangover,6/5/2009,4134,7.1,2009,35574015.19,466802856.5,431228841.3,13.12201769
13183,tt0409459,130000000,185258983,Watchmen,3/5/2009,1751,6.8,2009,132132056.4,188297310.7,56165254.31,1.4250691
14161,tt1190080,200000000,769653595,2012,10/10/2009,3533,5.6,2009,203280086.8,782276248.1,578996161.3,3.848267975
12244,tt0472033,30000000,48428063,9,8/19/2009,851,6.5,2009,30492013.02,49222304.26,18730291.23,1.614268767
13448,tt0808151,150000000,356613439,Angels & Demons,5/13/2009,1275,6.3,2009,152460065.1,362462054.2,210001989.1,2.377422927
10198,tt0780521,105000000,267045765,The Princess and the Frog,12/8/2009,706,6.5,2009,106722045.6,271425431.5,164703385.9,2.543293
22881,tt0878804,29000000,309208309,The Blind Side,11/20/2009,1078,7.1,2009,29475612.59,314279459.5,284803846.9,10.66235548
19908,tt1156398,23600000,102391382,Zombieland,10/7/2009,2165,7.1,2009,23987050.25,104070645.1,80083594.87,4.338617881
18239,tt1259571,50000000,709827462,The Twilight Saga: New Moon,3/15/2009,1388,5.6,2009,50820021.71,721468940.5,670648918.8,14.19654924
10184,tt1001508,40000000,177259441,He's Just Not That Into You,2/6/2009,612,6,2009,40656017.36,180166572.8,139510555.4,4.431486025
14869,tt1046173,175000000,302469017,G.I. Joe: The Rise of Cobra,8/4/2009,1470,5.7,2009,177870076,307429640.2,129559564.2,1.728394383
18240,tt1041829,40000000,317375031,The Proposal,6/1/2009,1084,6.7,2009,40656017.36,322580119.3,281924101.9,7.934375775
20943,tt1142988,38000000,205298907,The Ugly Truth,7/24/2009,584,6.3,2009,38623216.5,208665898.2,170042681.7,5.402602816
22794,tt0844471,100000000,242988466,Cloudy with a Chance of Meatballs,9/17/2009,1116,6.4,2009,101640043.4,246973582.3,145333538.9,2.42988466
10315,tt0432283,40000000,46471023,Fantastic Mr. Fox,10/23/2009,711,7.5,2009,40656017.36,47233167.95,6577150.586,1.161775575
14836,tt0327597,60000000,124596398,Coraline,2/5/2009,711,7.1,2009,60984026.05,126639833,65655806.97,2.076606633
